timestamp,sensor_timestamp,input_temp,co2_ppm,solar_vol_cmd,r_pwm,b_pwm,pred_temp,pred_power,pred_pn,target_solar_vol,target_mean_power,cost,success,note
2025-10-01 08:35:45,2025-10-01T08:35:15.869000,35.63287824199187,492.0,1.0927620909787465,24.171169961067513,5.723723320355838,36.73597614198004,20.699848743783,8.8318004179852,1.6,66.58672728779518,17031.70973285398,True,power_budget_seg:1
2025-10-01 08:50:45,2025-10-01T08:50:03.637000,36.73597614198004,494.0,1.1950741048342746,31.3361810816211,8.112060360540367,38.142661214179064,26.440294731488407,9.80845061366683,1.6,66.58672728779518,21715.161543478534,True,power_budget_seg:1
2025-10-01 09:05:45,2025-10-01T09:05:22.036000,38.142661214179064,478.0,1.193108044499997,31.19506873862207,8.065022912874023,39.54351245831835,26.327238691580696,9.081366927776958,1.6,66.58672728779518,47164.82756279908,True,power_budget_seg:1
2025-10-01 09:20:45,2025-10-01T09:20:09.768000,39.54351245831835,478.0,1.2091864014270362,32.34907941570691,8.449693138568971,40.992072497635576,27.25180612763641,8.339721478810581,1.6,66.58672728779518,75096.71887013025,True,power_budget_seg:1
2025-10-01 09:35:45,2025-10-01T09:35:28.091000,40.992072497635576,480.0,1.2127443917521707,32.60445120791192,8.534817069303974,42.45119004804907,27.45640427204559,7.537756458133291,1.6,66.58672728779518,119431.41936447236,True,power_budget_seg:1
2025-10-01 09:50:45,2025-10-01T09:49:45.235000,42.45119004804907,480.0,1.0843812930875145,23.59641738151065,5.532139127170217,43.529419874027255,20.23936988565869,6.766837135801454,1.6,66.58672728779518,175622.5136457552,True,power_budget_seg:1
2025-10-01 10:05:45,2025-10-01T10:05:03.682000,43.529419874027255,475.0,1.2758576423911303,37.178960980272166,10.053688294081649,45.17581135805301,31.117814272817316,6.530412994010874,1.6,66.58672728779518,230380.73480308655,True,power_budget_seg:1
2025-10-01 10:20:45,2025-10-01T10:19:51.411000,45.17581135805301,464.0,1.1997149373820521,31.669272972477913,8.223090990825972,46.59626702450379,26.707160473388118,6.160324435524902,1.6,66.58672728779518,318687.8070122477,True,power_budget_seg:1
2025-10-01 10:35:45,2025-10-01T10:35:09.721000,46.59626702450379,458.0,1.379272033378856,49.875043766761664,13.718760941690416,48.549516729209316,40.94895697646995,5.978834651997903,1.6,66.58672728779518,416762.4936294234,True,power_budget_seg:1
2025-10-01 10:50:45,2025-10-01T10:50:28.132000,48.549516729209316,462.0,1.3586245575311964,47.68677007587952,13.17169251896988,50.441499838041416,39.30533597607934,5.875976335807751,1.6,66.58672728779518,561879.7428929122,True,power_budget_seg:1
2025-10-01 11:05:45,2025-10-01T11:05:15.841000,50.441499838041416,460.0,1.189604734552635,30.943621584989444,7.981207194996481,51.83195582242362,26.12578487945056,5.842818286705137,1.6,66.58672728779518,722177.8806183507,True,power_budget_seg:1
2025-10-01 11:20:46,2025-10-01T11:20:03.648000,51.83195582242362,463.0,1.135229748939186,27.083589074054004,6.694529691351335,53.06106664801829,23.033213525827907,5.832678545360689,1.6,66.58672728779518,859401.1185055648,True,power_budget_seg:1
2025-10-01 11:35:45,2025-10-01T11:35:22.010000,53.06106664801829,459.0,1.1001339892149127,24.67673250802977,5.892244169343256,54.18603894628098,21.104894101761367,5.82876268564744,1.6,66.58672728779518,982474.0710322271,True,power_budget_seg:1
2025-10-01 11:50:45,2025-10-01T11:50:09.724000,54.18603894628098,451.0,1.1180434502424703,25.90495791778829,6.301652639262763,55.364153416457654,22.08892071481447,5.827126044731061,1.6,66.58672728779518,1107385.022093263,True,power_budget_seg:1
